4,1.0654,1.2695
8,1.7676,6.7129
12,2.2354,8.3467
16,2.2344,9.9414
20,2.8223,24.6494
24,2.8506,24.5498
28,2.8496,11.6650
32,2.8311,11.7842
36,3.2881,13.1650
40,3.2227,12.7012
44,3.2129,13.7207
48,3.2031,14.4648
52,3.4561,15.3027
56,3.2900,16.1973
60,3.2822,17.5850
64,3.2119,17.2881
68,3.7471,17.3779
72,3.7041,17.6367
76,3.8213,18.3174
80,3.7920,18.3291
84,3.7832,19.0898
88,3.7832,18.5098
92,3.7764,19.1348
96,3.7822,19.6445
100,3.7490,20.6006
104,3.7646,20.5117
108,3.7793,21.3223
112,3.7822,21.2080
116,3.7744,21.5615
120,3.7725,21.9600
124,3.7813,21.3613
128,3.7891,20.0703
132,4.3623,19.7197
136,4.3691,48.5039
140,4.3770,19.8818
144,4.3691,19.5781
148,4.4053,19.3008
152,4.3848,20.0625
156,4.3828,20.3203
160,4.3760,20.4023
164,4.3730,20.2666
168,4.3672,20.0664
172,4.3857,21.2520
176,4.3691,20.7861
180,4.3691,20.7842
184,4.3682,21.4316
188,4.3848,21.4063
192,4.3887,21.4023
196,4.3896,21.5176
200,4.3672,21.6387
204,4.3965,22.1807
208,4.3896,22.0234
212,4.3867,22.5625
216,4.3779,22.9902
220,4.3975,22.6484
224,4.3848,23.2148
228,4.3691,23.4395
232,4.3770,23.7705
236,4.3887,23.9092
240,4.3770,23.7871
244,4.3818,24.2646
248,4.3877,24.4375
252,4.3906,24.7490
256,4.3701,25.5781
260,5.1143,25.2256
264,5.0527,25.6113
268,5.0869,25.2021
272,5.0576,25.0820
276,5.0605,25.3057
280,5.0771,25.4668
284,5.0508,25.4463
288,5.0938,26.0752
292,5.0479,25.0488
296,5.0566,24.8916
300,5.0605,25.7285
304,5.0508,26.7090
308,4.9658,25.4385
312,4.9600,24.9531
316,4.9551,25.0781
320,4.9551,24.7256
324,4.9463,25.0635
328,5.2197,25.7598
332,5.0547,25.4004
336,4.9609,25.3496
340,5.0527,25.4922
344,5.0557,25.7246
348,5.0664,26.1182
352,5.0625,25.9082
356,5.0684,25.6475
360,5.0664,26.2510
364,5.0439,26.2637
368,5.0723,26.1670
372,5.0479,26.5039
376,5.0625,25.2646
380,5.0732,26.9854
384,5.0625,26.2334
388,5.0605,26.6318
392,5.0625,26.3809
396,5.0605,27.0029
400,5.0566,27.1084
404,5.0693,27.0742
408,5.0586,27.3154
412,5.0938,27.9063
416,5.0723,27.4736
420,5.0537,27.8711
424,5.0605,27.4746
428,5.0781,28.3262
432,5.0615,27.4971
436,5.0654,28.1680
440,5.0723,28.2100
444,5.0518,28.4531
448,5.0713,28.3721
452,5.0684,27.5527
456,5.0596,28.3027
460,5.0557,28.9131
464,5.0488,28.7520
468,5.0547,28.3760
472,5.0684,28.7197
476,5.0547,28.8594
480,5.0547,29.0166
484,5.0518,29.1670
488,5.0635,28.0049
492,5.0635,27.5508
496,5.0547,26.8311
500,5.0723,27.6582
504,5.0742,27.0449
508,5.0469,27.1846
512,5.0654,27.6279
516,8.1895,27.3486
520,7.9238,27.3770
524,7.8164,27.4561
528,7.7793,27.8945
532,8.1582,27.6553
536,8.0449,27.5684
540,8.1895,27.7227
544,8.1113,27.1631
548,8.0713,27.4355
552,8.0488,27.7500
556,8.0605,27.8564
560,8.1484,69.9316
564,8.0518,28.1445
568,8.0664,27.7900
572,7.9316,27.9063
576,7.8779,28.1523
580,7.7988,28.0059
584,7.7988,28.0361
588,7.7646,28.0186
592,7.7402,28.1963
596,7.7568,28.0010
600,7.8516,28.2783
604,7.7705,28.2178
608,7.8389,28.3975
612,8.0117,28.8477
616,7.9248,28.4141
620,7.8564,28.1709
624,7.9609,28.8174
628,7.8525,28.3271
632,7.8594,28.8203
636,7.9355,28.9346
640,7.7588,28.0039
644,7.7998,29.0557
648,7.7686,28.7100
652,7.7490,28.8828
656,7.9297,28.8486
660,7.7080,28.9541
664,7.7822,28.8633
668,7.7881,29.5254
672,7.7441,29.0107
676,8.7363,28.7939
680,7.8643,29.4902
684,7.9395,29.3027
688,8.0283,29.5049
692,7.8662,28.7871
696,7.9365,30.0156
700,7.8252,29.4199
704,7.8750,29.2139
708,7.8350,29.4150
712,7.7061,30.0488
716,7.7930,29.3281
720,7.7207,30.1006
724,7.6973,30.3018
728,7.9609,29.5771
732,7.6904,30.1475
736,7.7813,29.5469
740,7.9063,30.3447
744,7.6035,29.4307
748,7.8906,29.8848
752,8.3457,30.1494
756,7.7256,29.6943
760,7.9326,30.6211
764,7.8672,30.7324
768,7.9512,30.8711
772,7.7891,30.3506
776,7.9131,30.0283
780,7.9189,30.2451
784,7.9229,30.7988
788,7.9717,30.4971
792,7.7539,30.1338
796,7.8389,30.9629
800,7.8848,30.6611
804,7.9082,30.6211
812,7.8789,30.1689
820,8.0449,31.1133
828,8.1699,30.7129
836,7.7715,30.7959
844,8.1484,31.6455
852,8.3311,30.6943
860,7.6768,30.8857
868,8.0859,30.9971
876,7.7510,31.3145
884,8.2354,36.3799
